Title,Date,Link,Description
"케이뱅크, ‘호실적’ 날개 달고 IPO ‘순항’ 중","Tue, 14 May 2024 14:32:00 +0900",https://www.nspna.com/news/?mode=view&newsid=698374,최우형 케이뱅크 행장이 취임 이후 IPO 재도전에 나선 가운데 그간 부진했던 실적도 ‘역대 최대’ 타이틀이 붙었고 고객 수도 카카오뱅크보다 더 큰 증가폭을 나타내 IPO에 자신감이 붙었다. 시장의 흐름 역시... 
카카오 미등기 임원 왜 늘었나 봤더니..&quot;빠른 의사 결정 위해 직제 간소화&quot;,"Sun, 19 May 2024 10:06:00 +0900",https://n.news.naver.com/mnews/article/031/0000837586?sid=105,"이상호 전 SK텔레콤 최고기술책임자(CTO)를 CAIO로, 정규돈 전 카카오뱅크 CTO를 카카오의 CTO로 선임했으며 가장 최근에는 신종환 전 CJ 재무전략실장을 CFO로 선임했다. 중간 관리자에 해당하는 성과리더는 관리자 직급을... "
"카카오뱅크, '간편 세금 조회·신고 서비스' 이용 고객 50만 명 돌파","Thu, 02 May 2024 16:16:00 +0900",https://www.khgames.co.kr/news/articleView.html?idxno=227446,카카오뱅크가 '간편 세금 조회·신고 서비스'의 이용 고객이 50만 명을 돌파했다고 5월 2일 밝혔다. 5월 종합소득세 정기 신고 기간에 맞춰 '세금 신고 안내' 서비스를 제공하는 등 고객 편의 기능도 강화한다. 카카오뱅크... 
&quot;카카오뱅크 2분기부터 수익성 안정화&quot;-하나證,"Thu, 09 May 2024 09:02:00 +0900",https://www.smarttoday.co.kr/news/articleView.html?idxno=49892,"하나증권은 카카오뱅크의 1분기 순이익이 예상에 부합했고, 건전성도 아직까지 안정적이라며, 2분기부터 수익성이 안정화될 것으로 전망했다. 최정욱 하나증권 연구원은 9일 카카오뱅크 기업분석 보고서에서... "
[오늘의 금융가소식] 카카오뱅크 外,"Fri, 03 May 2024 21:00:00 +0900",http://www.betanews.net:8080/article/1465808.html,"▲ ©카카오뱅크 ◆카카오뱅크, ‘2024아시테지 국제여름축제’에5,000만 원 후원 카카오뱅크(대표이사 윤호영, Daniel)는 어린이·청소년 문화 예술 활동 증진을 위해‘2024아시테지 국제여름축제’에 5,000만 원을... "
"[더벨]신사업 말 아낀 카카오뱅크 CEO, DT 언급 그친 CTO","Thu, 09 May 2024 12:58:00 +0900",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202405081730156080107881,윤호영 카카오뱅크 대표(사진)가 신사업과 관련해 말을 아꼈다. 카카오뱅크는 지난해부터 중장기 성장 동력을 찾기 위해 나섰지만 대주주 적격성 이슈로 인해 관련 신사업 속도가 더뎌지고 있다. 올해에는 대표 직속으로... 
"카카오뱅크, 어린이·청소년 공연예술축제 '아시테지 국제여름축제'에 5000만...","Fri, 03 May 2024 17:24:00 +0900",https://www.newsquest.co.kr/news/articleView.html?idxno=222991,카카오뱅크가 어린이·청소년 문화·예술 활동을 활성화하기 위한 사회공헌활동에 나선다. 카카오뱅크(대표 윤호영)는 이를 위해 '2024 아시테지 국제여름축제'에 5000만원을 후원한다고 3일 밝혔다. 1993년 시작돼 올해... 
"&quot;카카오뱅크, '은행' 관점에서는 다소 아쉬웠던 가이던스 조정&quot;","Thu, 09 May 2024 19:06:00 +0900",http://www.insightkorea.co.kr/news/articleView.html?idxno=135511,DS투자증권은 9일 카카오뱅크에 대해 1분기 순이익은 1112억원으로 시장 기대치에 부합했다고 전했다. 나민욱 DS투자증권 연구원은 &quot;카카오뱅크의 1분기 순이익은 전년 동기대비 9.0% 늘어난 1112억원으로 시장... 
"‘대환대출 신바람’ 카카오뱅크, 거침없는 성장…지방은행 따돌린다","Wed, 08 May 2024 16:34:00 +0900",https://www.ekn.kr/web/view.php?key=20240508027312511,카카오뱅크가 역대 최대 분기 순이익을 거뒀다. 시중은행의 경우 홍콩H지수 ELS(주가연계증권) 자율 배상과 지방은행의 경우 부동산 프로젝트파이낸싱(PF) 충당금 등에 따라 순이익에 발목이 잡혔지만... 
카카오뱅크 대표 출신 이용우 의원 &quot;정부와 네이버가 적극 나서야&quot;,"Mon, 13 May 2024 14:42:00 +0900",http://www.ftoday.co.kr/news/articleView.html?idxno=321340,13일 카카오뱅트 공동대표 출신의 이용우 더불어민주당 의원은 MBC 라디오 '김종배의 시선집중'에 출연해 &quot;'정부가 '우리나라 기업을 차별적으로 대우하지 말라'고 이렇게 하면서 강한 목소리를 내줘야 한다. 그런데 정부가... 
"KB증권 “카카오뱅크, 역대급 실적에도 성장·마진은 부진..목표가↓”","Thu, 09 May 2024 07:40:00 +0900",http://kpenews.com/View.aspx?No=3224719,한국정경신문 윤성균 기­자 friendtolife@daum.net [한국정경신문=윤성균 기자] KB증권이 카카오뱅크에 대해 실적은 컨센서스에 부합했지만 성장과 마진은 부진했다며 투자의견 매수를 유지하되 목표가는 기존... 
'문어발 경영' 비판 듣던 카카오…1년 만에 계열사 19곳 줄였다,"Thu, 16 May 2024 10:00:00 +0900",https://n.news.naver.com/mnews/article/015/0004985216?sid=105,"카카오페이, 카카오뱅크, 카카오모빌리티, 카카오스타일 등이 포함된다. 카카오모빌리티가 산하에 두고 있는 택시업체 11곳도 들어간다. 카카오는 최근 카카오브레인의 주요 사업을 넘겨 받는 등 계열사 간 통합을... "
역대 최대 실적 달성한 카카오뱅크...지방은행 추월은 시간문제?,"Fri, 10 May 2024 18:26:00 +0900",https://www.thepublic.kr/news/articleView.html?idxno=223607,인터넷전문은행 카카오뱅크가 올해 1분기 역대 최대 실적을 달성하며 지방은행의 입지까지 위협하고 있다. 지난 8일 카카오뱅크는 올해 1분기 당기순이익이 1112억원으로 집계됐다고 공시했다. 이는 분기 기준... 
카카오뱅크 1분기 순익 1112억원···전년비 9.17%↑,"Wed, 08 May 2024 08:18:00 +0900",http://www.4th.kr/news/articleView.html?idxno=2062086,포쓰저널 박소연 기자 카카오뱅크 분기 실적 추이. 카카오뱅크는 별도재무재표 기준 1분기 당기순이익이 1112억원으로 전년동기 대비  9.17% 증가했다고 8일 공시했다. 같은 기간 영업이익은 1484억원으로 8.79... 
[금융 단신] 카카오뱅크·NH농협은행·KB국민은행 外,"Tue, 30 Apr 2024 17:16:00 +0900",http://www.dailypop.kr/news/articleView.html?idxno=77584,"카카오뱅크, 지역 소상공인 대상 지원 이어간다 카카오뱅크는 경북, 인천, 대전, 경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 체결했다고 30일 밝혔다. 이번 협약을 통해 카카오뱅크는 교육서비스업... "
CJ그룹 재무통 영입한 카카오...쇄신 속도낼까,"Fri, 03 May 2024 15:14:00 +0900",https://n.news.naver.com/mnews/article/374/0000382189?sid=101,카카오의 인사 논란은 지난 3월 카카오뱅크 상장 직후 스톡옵션 76억 원을 행사한 정규돈 전 카카오뱅크 CTO 영입 이후 두 번째입니다. 당시 카카오의 내부통제기구인 준법과신뢰위원회에서 정 전 CTO에 대한 우려를... 
"우리은행, 제4 인터넷뱅크 경쟁 참전… &quot;KCD 컨소시엄 참여&quot;","Tue, 14 May 2024 14:17:00 +0900",https://n.news.naver.com/mnews/article/014/0005185121?sid=101,"케이뱅크, 카카오뱅크, 토스뱅크에 이은 네번째 인터넷은행 설립 인가를 둘러싼 물밑경쟁이 심화되고 있는 가운데 우리은행이 컨소시엄 투자의향서를 제출했다. 14일 금융업계에 따르면 우리은행은 한국신용데이터... "
'평생 무료 환전' 토스뱅크 외환서비스 100만 고객 돌파,"Wed, 08 May 2024 09:26:00 +0900",https://n.news.naver.com/mnews/article/079/0003892943?sid=101,"국내 금융사로는 처음으로 '평생 무료 환전'을 선언한 토스뱅크 외화통장을 비롯한 외환 서비스 이용... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트... "
"카카오뱅크, 지역 소상공인 대상 지원 이어간다...경북·인천·대전·경남 신...","Tue, 30 Apr 2024 14:06:00 +0900",http://www.betanews.net:8080/article/1465540.html,"▲ ©카카오뱅크 카카오뱅크(대표이사 윤호영, Daniel)는 경북, 인천, 대전, 경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 체결했다고 30일 밝혔다. 이번 협약을 통해 카카오뱅크는 교육서비스업, 제조업, 창업 기업... "
'하이브리드' 내건 대구은행…특명 'iM뱅크' MAU 확보,"Sun, 19 May 2024 08:24:00 +0900",https://www.asiatime.co.kr/article/20240517500262,"실제 케이뱅크, 토스뱅크의 경우 올해 1000만 고객을 달성했고, 카카오뱅크는 고객 수가 2300만명에 달하고 있다. 반면 대구은행의 iM뱅크 고객 수(iM샵 고객 제외)는 지난 3월말 195만4000명에 불과하다. 더욱 디지털... "
"카카오뱅크, 지역 신용보증재단과 상생 보증 업무협약 체결","Tue, 30 Apr 2024 16:22:00 +0900",http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005218471,카카오뱅크가 오늘(30일) ▲경북 ▲인천 ▲대전 ▲경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 체결했다고 밝혔습니다. 이번 협약을 통해 카카오뱅크는 교육서비스업·제조업·창업 기업 등 지원이 시급한... 
카카오뱅크 '간편 세금 조회 및 신고 서비스' 이용자 50만 돌파,"Thu, 02 May 2024 13:22:00 +0900",http://www.biztribune.co.kr/news/articleView.html?idxno=310876,카카오뱅크가 '간편 세금 조회 및 신고 서비스'의 이용 고객이 50만 명을 돌파했다고 2일 밝혔다.ㅣ카카오뱅크 카카오뱅크가 '간편 세금 조회 및 신고 서비스'의 이용 고객이 50만 명을 돌파했다고 밝혔다. 2일 카카오뱅크에... 
보수적 기조 가져가는 카카오뱅크 &quot;대손비용률 지난해와 비슷할 것&quot;,"Wed, 08 May 2024 13:36:00 +0900",https://www.techm.kr/news/articleView.html?idxno=124242,CI=카카오뱅크 카카오뱅크가 올해 대손비용률이 지난해와 비슷할 것으로 전망했다. 자산건전성 악화를 대비해 보수적인 기조를 가져가겠다는 것이다. 8일 김석 카카오뱅크 COO는 카카오뱅크 2024년 1분기 실적발표... 
소프트뱅크 주가 반등중…일본 ‘라인 뺏기’ 어디쯤 가고 있나,"Fri, 10 May 2024 15:26:00 +0900",https://ilyo.co.kr/?ac=article_view&entry_id=471991,올해 낙폭만 16%가 넘어 10% 미만인 카카오보다 더 깊다. 네이버의 A홀딩스 지분을 싸게 살 기회가 생긴 소프트뱅크 주가가 최근 뚜렷한 반등세다. 한국계 일본인인 손정의(일본명 손 마사요시) 회장이 이끄는 소프트뱅크의... 
카카오뱅크 1분기 당기순익 1112억원...전년비 9.17% 증가(1보),"Wed, 08 May 2024 08:00:00 +0900",https://www.techm.kr/news/articleView.html?idxno=124187,"/ 사진=카카오뱅크 제공 카카오뱅크는 2024년 1분기 당기순이익 1112억원을 기록했다고 8일 밝혔다. 같은 기간 매출은 28.08% 증가한 7178억원, 영업이익은 1484억원으로 나타났다."
[금융 단신] KB국민은행·콴텍·카카오뱅크 外,"Fri, 10 May 2024 10:42:00 +0900",http://www.dailypop.kr/news/articleView.html?idxno=77845,"카카오뱅크, 대안신용평가모형으로 소상공인 대출 문턱 낮췄다 카카오뱅크는 자체 개발한 &lt;소상공인 업종 특화 신용평가모형&gt;을 통해 금융정보 기반 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로... "
"카카오뱅크, 올해도 중저신용자 대출 비율 목표는 30%...평균 잔액 4.8조원","Wed, 08 May 2024 11:24:00 +0900",https://www.techm.kr/news/articleView.html?idxno=124240,/ 사진=카카오뱅크 제공 정부가 권고한 중저신용자대상 신용대출 비중을 초과 달성한 카카오뱅크가 올해도 비중을 30%로 유지하겠다고 전했다. 8일 김석 카카오뱅크 최고운영책임자(COO)는 2024년 1분기 카카오뱅크... 
"에버스핀, 페이크파인더 '케이뱅크' 도입…&quot;인터넷은행도 피싱방지 총력&quot;","Fri, 03 May 2024 15:00:00 +0900",https://n.news.naver.com/mnews/article/215/0001160494?sid=101,케이뱅크의 도입으로 국내 인터넷은행 3사 중 2개사(카카오뱅크·케이뱅크)가 에버스핀의 고객사로 합류하게 되었다. 케이뱅크는 페이크파인더 도입으로 고객이 악성앱으로 인한 피싱범죄 피해를 입을 가능성을 낮춰... 
"카카오뱅크, ‘2024 아시테지 국제여름축제’ 5000만원 후원","Fri, 03 May 2024 09:52:00 +0900",https://www.ceoscoredaily.com/page/view/2024050309445319381,카카오뱅크는 어린이·청소년 문화 예술 활동 증진을 위해 ‘2024 아시테지 국제여름축제’에 5000만원을 후원한다고 3일 밝혔다. 올해 32회째를 맞은 아시테지 국제여름축제는 국·내외 어린이·청소년 공연을 한자리에... 
"카카오뱅크, 경북·인천·대전·경남 신용보증재단과 협약 보증 시행","Tue, 30 Apr 2024 09:18:00 +0900",https://www.viva100.com/main/view.php?key=20240430010009896,"카카오뱅크, 경북·인천·대전·경남 신용보증재단과 협약 보증 시행 카카오뱅크가 경북, 인천, 대전, 경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 맺었다고 30일 밝혔다. 이번 협약을 통해 카카오뱅크는... "
"[특징주] 카카오페이, '과징금 철퇴'에 신저가…그룹주도 동반 하락","Fri, 24 May 2024 10:02:00 +0900",https://www.youthdaily.co.kr/news/article.html?no=154024,"카카오(-2.09%), 카카오뱅크(-1.72%), 카카오게임즈(-0.46%) 등이 모두 내림세를 보이고 있다. 전날 개보위는 카카오톡의 보안 취약성으로 다수의 개인정보가 유출됐다며 과징금 151억원과 과태료 780만원을 부과했다. 이는... "
"[더벨][컨콜 Q&amp;A 리뷰]카카오뱅크, 역대급 순익에도 NIM 하락에 쏠린 관심","Thu, 09 May 2024 12:58:00 +0900",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202405081218358200104529,카카오뱅크가 올 1분기 역대급 분기 실적을 달성했지만 컨퍼런스콜 분위기는 다소 차분했다. 은행의 성장성 지표인 순이자마진(NIM) 하락에 대한 우려가 나왔다. 카카오뱅크가 올해 추진하는 저원가성 수신 확대를... 
"BNK부산은행, 'BNK BooK뱅크' 도서교환전 개최","Tue, 07 May 2024 13:52:00 +0900",https://n.news.naver.com/mnews/article/079/0003892627?sid=102,"BooK뱅크'를 열었다고 7일 밝혔다. '도서교환전'은 올해로 21년째 이어오고 있는 시민 독서 생활 장려... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트... "
“정부·네이버 적극 나서야 日에 소송 가능”...카카오 출신 이용우 쓴소리,"Mon, 13 May 2024 10:01:00 +0900",https://n.news.naver.com/mnews/article/009/0005302399?sid=100,“안 팔려고 했는데 강제로 팔렸어 해야 라인 지분 매각시 일본에 소송 가능 네이버 조치 없으면 배임 소송 가능성” 카카오뱅크 공동대표이사 출신의 이용우 더불어민주당 의원은 13일 ‘라인사태’와 관련해서 “정부와... 
[지속가능경영] 카카오뱅크 &quot;기술과 혁신으로 금융과 고객의 만남 이롭게&quot;,"Thu, 09 May 2024 13:02:00 +0900",http://www.asiaa.co.kr/news/articleView.html?idxno=170446,카카오뱅크는 '기술과 혁신으로 금융과 고객의 만남을 이롭게'라는 모토를 바탕으로 더 많은 이용자에게 편리하고 이로운 금융 서비스를 제공하기 위해 노력하고 있다. 이어 지속가능한 미래를 위해 환경과 공존하는... 
"카카오뱅크, 증권가 성장성 우려에 주가 '뒷걸음질'","Fri, 10 May 2024 00:06:00 +0900",https://cwn.kr/article/1065598269016329,카카오뱅크 주가가 약세를 보였다. 10일 거래소에 따르면 전 거래일 6.05% 내린 2만4050원에 거래를 마쳤다. 이같은 하락세는 성장성에 대한 우려 때문으로 해석된다. 1분기 당기순이익이 1112억원으로 집계됐다고 전날... 
"[분석] 카카오뱅크, 1Q 역대 실적에도 밸류업 먼 주주환원","Thu, 09 May 2024 11:08:00 +0900",https://www.tleaves.co.kr/news/articleView.html?idxno=5800,카카오뱅크가 올해 1분기에도 역대급 실적을 이어갔다. 다만 대출을 중심으로 연이은 성장을 이어가는 것과는 다르게 주주환원정책에 대해서는 별다른 언급이 없었다. 카뱅은 저원가성 대출로 인한 예대율... 
"우리은행, KCD 인터넷뱅크 컨소시엄 참여","Tue, 14 May 2024 11:02:00 +0900",https://www.datanet.co.kr/news/articleView.html?idxno=193565,"2022년에는 국내 최초의 전업 개인사업자신용평가사 한국평가정보를 카카오뱅크, SGI 서울보증, KB국민은행 등과 함께 설립했다. KCD 컨소시엄의 가장 큰 경쟁력은 소상공인의 개인사업자 신용평가 서비스를 자체적으로... "
"기보, 토스뱅크와 '비대면·디지털 금융지원 활성화' 맞손","Fri, 10 May 2024 09:43:00 +0900",https://n.news.naver.com/mnews/article/003/0012538432?sid=101,지속적인 디지털 혁신을 통해 중소기업의 경쟁력을 강화하고 고객 편의 제고를 위해 최선을 다하겠다&quot;고 밝혔다. 이번 협약으로 기보는 케이뱅크·카카오뱅크에 이어 인터넷전문은행 3사 모두와 협업을 진행하게 됐다.
"카카오뱅크, 지역 소상공인 지원 확대…경북·인천·대전·경남 신용보증재단...","Tue, 30 Apr 2024 11:00:00 +0900",https://www.businessplus.kr/news/articleView.html?idxno=59617,"사진=카카오뱅크 카카오뱅크는 경북, 인천, 대전, 경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 체결했다고 30일 밝혔다. 이번 협약을 통해 카카오뱅크는 교육서비스업, 제조업, 창업 기업 등 지원이 시급한... "
케이뱅크 ㅅㅈ…캐시워크 퀴즈는 &quot;OOOOO&quot;,"Mon, 13 May 2024 19:26:00 +0900",http://www.econonews.co.kr/news/articleView.html?idxno=338141,캐시워크 홈페이지 캡처 '케이뱅크' 관련 캐시워크 돈버는퀴즈 정답이 공개됐다. 캐시워크는 13일 &quot;카카오로 OO하기' 버튼을 클릭하여 당첨금을 받을 수 있습니다&quot;라는 문제를 출제했다. 정답은 '시작'이다. 두 번째... 
[뉴스워커_금융의 호랑이_카카오뱅크 윤호영 대표 편] '4연임 저력' 윤호영 카...,"Fri, 10 May 2024 10:32:00 +0900",http://www.newsworker.co.kr/news/articleView.html?idxno=330888,"카카오뱅크(대표 윤호영)는 2016년 1월 22일에 설립된 인터넷전문은행이다. 2021년 유가증권에 상장됐으며 2023년 10월 기준, 시가총액이 11조에 달하는 대기업으로 성장했다. 2016년부터 올해로 8년째 카카오뱅크의 수장을... "
"에버스핀, 페이크파인더 '케이뱅크' 도입","Fri, 03 May 2024 08:14:00 +0900",https://www.cstimes.com/news/articleView.html?idxno=590799,케이뱅크의 도입으로 국내 인터넷은행 3사 중 2개사(카카오뱅크·케이뱅크)가 에버스핀의 고객사로 합류하게 되었다. 케이뱅크는 페이크파인더 도입으로 고객이 악성앱으로 인한 피싱범죄 피해를 입을 가능성을 낮춰... 
"한국핀테크지원센터-카카오뱅크, '핀테크 이노베이션 스쿨' 10개사 최종 선발","Thu, 09 May 2024 10:02:00 +0900",http://www.it-b.co.kr/news/articleView.html?idxno=75307,"핀테크 이노베이션 스쿨 오리엔테이션 현장 단체사진 한국핀테크지원센터(이사장 변영한, 이하 센터)와 카카오뱅크는 지난 3일, 2024년 '핀테크 이노베이션 스쿨' 참여 기업 10개사가 참석한 가운데 오리엔테이션을... "
"한국핀테크지원센터-카카오뱅크, ‘핀테크 이노베이션 스쿨’ 10개사 최종 선...","Thu, 09 May 2024 09:02:00 +0900",https://www.ekn.kr/web/view.php?key=20240508022002689,한국핀테크지원센터는 카카오뱅크와 2024년 '핀테크 이노베이션 스쿨' 참여기업 10개사를 최종 선발했다고 9일 밝혔다. '핀테크 이노베이션 스쿨'은 금융 사회 안전망 구축을 위한 기술을 보유한 우수한 핀테크... 
"ESG평가 두각...카카오뱅크, &quot;전 분야서 사회적 가치 창출&quot;","Fri, 03 May 2024 09:49:00 +0900",https://www.greened.kr/news/articleView.html?idxno=313780,"카카오뱅크. 카카오뱅크가 세계적인 ESG평가에서 두각을 나타냈다. 카카오뱅크는 2021년 상장 이후 모건스탠리캐피털인터내셔널(MSCI)이 발표한 ESG평가에서 2021년 BB등급, 2022년 BBB등급, 2023년 AA등급을 받다. 3년 연속... "
어린이 눈높이 맞춘 우리은행 '허니뱅크' 오픈,"Sat, 04 May 2024 09:03:00 +0900",https://n.news.naver.com/mnews/article/079/0003892126?sid=101,"우리은행은 팝업스토어 4호점으로 '위비프렌즈 허니뱅크'를 운영한다고 4일 밝혔다. 어린이 눈높이에 맞춰... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡... "
"메리츠증권 &quot;카카오뱅크, 성장 전략 변화 감지됐다&quot;","Thu, 09 May 2024 07:36:00 +0900",https://www.businessplus.kr/news/articleView.html?idxno=60077,CI=메리츠증권 메리츠증권은 9일 카카오뱅크에 대해 &quot;방향성이 변화하고 있다&quot;고 지적했다. 조아해 연구원은 &quot;1분기 당기순이익은 1112억원으로 전년 동기 대비 9.2% 늘면서 컨센서스에 부합했다&quot;며 &quot;양호한 실적을... 
"우리은행, 한국신용데이터 주도 인터넷뱅크 컨소시엄 참여","Tue, 14 May 2024 09:25:00 +0900",https://n.news.naver.com/mnews/article/018/0005738839?sid=105,"2022년에는 국내 최초의 전업 개인사업자신용평가사 한국평가정보를 카카오뱅크, SGI 서울보증, KB국민은행 등과 함께 설립했다. KCD 컨소시엄의 가장 큰 경쟁력은 소상공인의 개인사업자 신용평가 서비스를 자체적으로... "
"증권가, 카카오뱅크 목표가 `줄`하향..사상 최대 순익인데 왜?","Wed, 08 May 2024 18:06:00 +0900",https://www.smarttoday.co.kr/news/articleView.html?idxno=49884,"인터넷 전문은행 카카오뱅크가 8일 사상 최대 분기 순이익을 발표했다. 지난 1분기 순이익은 작년 같은 기간보다 9% 증가한 1112억원으로, 분기 기준 역대 최대치를 기록했다. 증권가 예상치에도 부합했다. 1분기 사상... "
[단독] LGU+·카카오모빌리티 합작회사 대표에 현준용 부사장,"Mon, 29 Apr 2024 11:23:00 +0900",https://n.news.naver.com/mnews/article/011/0004334270?sid=105,최고기술책임자(CTO)는 박순영 카카오모빌리티 개발자가 내정됐다. 현 부사장은 1967년생으로 서울대와 컬럼비아대를 졸업했다. LG텔레콤에서 뱅크온 사업부장(상무)을 담당했고 LG유플러스에서는 서비스개발실장... 
[대한민국 100대 CEO] 윤호영 카카오뱅크 대표 | 내놓는 상품마다 히트…인터...,"Mon, 29 Apr 2024 17:34:00 +0900",https://n.news.naver.com/mnews/article/024/0000088812?sid=102,"카카오뱅크가 2023년 다시금 역대급 성장세를 보였다. 또 사상 최고 실적이다. 지난해 영업수익 2조4940억원, 영업이익 4785억원, 당기순이익은 3549억원을 기록했다. 2022년(영업수익 1조6058억원, 영업이익 3532억원... "
"카카오뱅크, 경북·인천·대전·경남 신용보증재단과 협약","Tue, 30 Apr 2024 10:30:00 +0900",https://n.news.naver.com/mnews/article/277/0005412444?sid=101,"카카오뱅크가 경북·인천·대전·경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 체결했다고 30일 밝혔다. 교육 서비스업, 제조업, 창업 기업 등 지원 대상을 선별해 집중 지원할 예정이다. 이번 협약으로 선보이는... "
"우리은행, 한국신용데이터 인터넷뱅크 컨소시엄 참여","Tue, 14 May 2024 11:06:00 +0900",https://www.venturesquare.net/924663,"2022년에는 국내 최초의 전업 개인사업자신용평가사 한국평가정보를 카카오뱅크, SGI 서울보증, KB국민은행 등과 함께 설립했다. KCD 컨소시엄의 가장 큰 경쟁력은 소상공인의 개인사업자 신용평가 서비스를 자체적으로... "
"카카오뱅크, 1분기 순이익 1112억원..예상 부합","Wed, 08 May 2024 08:00:00 +0900",https://www.smarttoday.co.kr/news/articleView.html?idxno=49791,카카오뱅크는 지난 1분기 당기순이익이 전년동기대비 9.2% 증가한 1112억원을 기록했다고 8일 공시했다. 전기 대비로는 46.9% 늘었다. 이는 에프앤가이드 기준 당기순이익 전망치 1128억원에 부합하는 수준이다.
"기보, 토스뱅크와 비대면·디지털 금융 활성화에 나서","Fri, 10 May 2024 16:50:00 +0900",https://n.news.naver.com/mnews/article/009/0005301691?sid=101,"이번 협약으로 기보는 지난 3월 케이뱅크·카카오뱅크에 이어 인터넷전문은행 3사 모두와 협업을 진행하게 됐으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이... "
"카카오, '사법리스크' 불씨 여전…'피의자' 김범수, 검찰 소환되나","Mon, 29 Apr 2024 00:01:00 +0900",https://n.news.naver.com/mnews/article/629/0000284218?sid=105,카카오는 지난달 카카오뱅크 재직 시절 상장 직후 주식선택매수권(스톡옵션)을 대량으로 행사해 '먹튀 논란'을 빚었던 정규돈 최고기술책임자(CTO)를 선임했다. 해당 인사가 논란이 되고서야 카카오 준신위는 경영진 평판... 
"‘iM뱅크’ 행장 황병우 대출 다변화 특명, 건전성장 위해 이자마진 감소 감내...","Fri, 17 May 2024 15:44:00 +0900",https://www.businesspost.co.kr/BP?command=article_view&num=352536,비대면 대출만 진행하는 인터넷은행인 카카오뱅크와 케이뱅크는 올해 주담대(아파트)로 넓어진 대환대출 시장에서 돈을 빨아들이며 1분기 급성장했는데 그 배경에는 무점포 영업을 통한 낮은 금리가 있었다는 평가가... 
"[더벨][Board Index/BSM분석]카카오뱅크, 미국 최대 인뱅 찰스슈왑과 비교해보...","Tue, 07 May 2024 08:28:00 +0900",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202404241249085160105095,카카오뱅크는 BSM(Board Skills Matrix·이사회 역량 지표)을 2023년 처음으로 공시했다. 국내 최대 인터넷전문은행이라지만 출범이 채 7년이 되지 않았고 BSM 자체가 국내선 2022년쯤 돼서야 확산됐기 때문이다. 아직... 
"기보, 토스뱅크와 中企 비대면 금융 지원…'원스톱 시스템' 도입","Fri, 10 May 2024 08:16:00 +0900",https://n.news.naver.com/mnews/article/421/0007531650?sid=101,이번 협약으로 기보는 케이뱅크·카카오뱅크에 이어 인터넷전문은행 3사 모두와 협업을 진행하게 됐다. 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이 시너지를 내면서... 
"'먹튀 논란' 정규돈 카카오 CTO, 재직 중 카뱅 주식 최대한 보유","Fri, 26 Apr 2024 06:30:00 +0900",https://n.news.naver.com/mnews/article/417/0000999119?sid=105,이에 카카오뱅크 상장 직후 대규모 주식매수선택권(스톡옵션) 행사로 '먹튀' 논란으로 곤욕을 치른 정규돈 카카오 최고기술책임자(CTO)는 재직 기간 카카오뱅크 주식을 최대한 처분하지 않고 보유할 전망이다. 26일... 
"이찬원, '뮤직뱅크' 1위…트로트 가수로는 17년만","Sat, 04 May 2024 11:52:00 +0900",https://m.entertain.naver.com/article/079/0003892150,"가수 이찬원이 신곡으로 KBS2 음악방송 '뮤직뱅크'에서 1위를 차지했다. 이찬원은 3일 방송한 '뮤직뱅크... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡... "
요즘 은행 자유적립식 적금 상품 트렌드는?···&quot;카카오뱅크 자유적금이 1위...,"Thu, 09 May 2024 18:06:00 +0900",https://www.ngonews.kr/news/articleView.html?idxno=150858,자체적인 AI 기반 빅데이터 분석 시스템을 갖추고 있는 랭키파이 분석에 따르면 5월 1주차 기준 은행 자유적립식 적금 상품 트렌드지수 1위에는 카카오뱅크 자유적금이 올랐다. 현재 카카오뱅크 자유적금은... 
