Title,Date,Link,Description
"KB국민카드, &quot;KB Pay 이용하면 적립, 할인 다 됩니다&quot; 이벤트 진행","Fri, 17 May 2024 12:32:00 +0900",https://www.koreaittimes.com/news/articleView.html?idxno=131425,"또, 5월 말일까지KB Pay신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는PAYCO포인트카드KB Pay결제수단 등록 시,▲5만P▲5천P▲3천P▲2천P랜덤 포인트리를 즉시 제공한다.... "
"KB국민카드 “KB Pay 이용하면 적립, 할인 다~ 됩니다!”","Fri, 17 May 2024 12:08:00 +0900",https://n.news.naver.com/mnews/article/123/0002334190?sid=101,또 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시 ▲5만P ▲5000P ▲3000P ▲2000P 랜덤 포인트리를 즉시... 
"KB국민카드, KB 페이 신규 고객 대상 다양한 이벤트 실시","Fri, 17 May 2024 11:52:00 +0900",https://www.psnews.co.kr/news/articleView.html?idxno=2055410,"또, 5월 말까지 KB 페이 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB 페이 결제수단 등록 시, ▲5만P ▲5천P ▲3천P ▲2천P 랜덤 포인트리를 즉시 제공한다.... "
시중銀 제4인뱅 참여…일각선 설립 취지 反 우려,"Fri, 17 May 2024 11:40:00 +0900",https://www.straightnews.co.kr/news/articleView.html?idxno=248539,"국내 인뱅으로 케이뱅크와 카카오뱅크, 토스뱅크가 있다. '인터넷전문은행 설립 및 운영에 관한 특례법' 제6조에 따르면, 인뱅은 중소기업을 제외한 기업에 대해 신용공여를 할 수 없다. 이는중규모 혹은 대기업 규모에... "
"KB국민카드, KB Pay 신규 이용 고객 대상 이벤트 등 다양한 행사 진행","Fri, 17 May 2024 11:36:00 +0900",http://www.lkp.news/news/articleView.html?idxno=49018,"또, 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시, ▲5만P ▲5천P ▲3천P ▲2천P 랜덤 포인트리를 즉시... "
"KB국민카드, KB Pay 신규 이용 이벤트","Fri, 17 May 2024 11:32:00 +0900",https://www.bigtanews.co.kr/article/view/big202405170006,"또, 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시, ▲5만P ▲5000P ▲3000P ▲2천P 랜덤 포인트리를 즉시... "
"대구은행, 시중은행 됐지만…증권가 &quot;주가 상승 힘들다&quot;","Fri, 17 May 2024 11:31:00 +0900",https://n.news.naver.com/mnews/article/003/0012551196?sid=101,"다른 금융주인 KB금융(10위, 32조6800억원), 신한지주(15위, 24조5300억원), 하나금융지주(20위, 18조5900억원), 메리츠금융지주(23위, 15조5200억원), 카카오뱅크(35위, 11조3500억원), 기업은행(37위, 11조1500억원)... "
"KB국민카드, KB Pay 머니 제공 룰렛 이벤트 개최","Fri, 17 May 2024 11:28:00 +0900",http://www.wsobi.com/news/articleView.html?idxno=240843,"또, 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시, △5만P △5000P △3000P △2000P 랜덤 포인트리를 즉시... "
"‘전국구’ 대구은행, 지주사 시너지·디지털 과제","Fri, 17 May 2024 11:23:00 +0900",https://n.news.naver.com/mnews/article/016/0002309988?sid=101,"전달 토스뱅크 1777만8564명, 카카오뱅크 1563만9550명, 케이뱅크 366만8368명을 기록했다. 이미 충성고객을 모두 확보해 놓은 디지털금융에서 독자 영역을 구축하는 게 숙제가 될 전망이다. 한 은행권 관계자는 “사실상... "
"KB국민카드, KB Pay 신규 이용 고객 대상 이벤트 등 다양한 행사 진행","Fri, 17 May 2024 11:10:00 +0900",http://www.startuptoday.co.kr/news/articleView.html?idxno=201626,"또, 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시, ▲5만P ▲5천P ▲3천P ▲2천P 랜덤 포인트리를 즉시... "
"KB국민카드, KB Pay 신규 이용 고객 대상 이벤트 등 다양한 행사 진행","Fri, 17 May 2024 11:04:00 +0900",https://www.polinews.co.kr/news/articleView.html?idxno=648521,"또, 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시, ▲5만P ▲5천P ▲3천P ▲2천P 랜덤 포인트리를 즉시... "
"KB국민카드, KB 페이 이용 고객 대상 이벤트 진행","Fri, 17 May 2024 10:54:00 +0900",https://www.ekn.kr/web/view.php?key=20240517029418412,"또, 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시, △5만P △5000P △3000P △2000P 랜덤 포인트리를 즉시... "
"KB Pay 이용하면 적립, 할인 '다~ 됩니다'","Fri, 17 May 2024 10:52:00 +0900",http://www.newsian.co.kr/news/articleView.html?idxno=69467,"또, 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시, ▲5만P ▲5000P ▲3000P ▲2000P 랜덤 포인트리를 즉시... "
삼성 이성규 &quot;그냥 냅다 휘둘렀어요&quot;…야구가 더 재밌어진 2군 홈런왕,"Fri, 17 May 2024 10:48:00 +0900",https://m.sports.naver.com/kbaseball/article/079/0003895963,"이성규는 16일 인천 SSG랜더스필드에서 열린 '2024 신한 SOL뱅크 KBO 리그' SSG랜더스 원정 경기에서 승부를... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트... "
"KB국민카드, KB Pay 이용 고객 대상 호텔 할인 등 이벤트","Fri, 17 May 2024 10:46:00 +0900",http://www.smedaily.co.kr/news/articleView.html?idxno=291139,또 이달 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시 ▲5만포인트 ▲5000포인트 ▲3000포인트 ▲2000포인트 랜덤... 
"KB국민카드, KB Pay 이용 고객 대상 할인 이벤트","Fri, 17 May 2024 10:42:00 +0900",https://www.delighti.co.kr/news/articleView.html?idxno=80666,5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시 ▲5만P ▲5000P ▲3000P ▲2000P 랜덤 포인트리를 즉시 제공한다.
김혜경 지구촌나눔운동 이사장 &quot;에코챌린저스 활동 확대 노력할 것&quot;,"Fri, 17 May 2024 10:39:00 +0900",https://n.news.naver.com/mnews/article/057/0001818177?sid=102,김혜경 지구촌나눔운동 김혜경 이사장이 '지구촌 카카오뱅크 에코챌린저스' 활동으로 지속가능발전목표 정책 실현을 꾸준히 해나가겠다고 밝혔습니다. '지구촌 카카오뱅크 에코 챌린저스'는 SDGs(지속가능발전 목표)... 
"[기획]산업계, 로봇 사업 미래 신사업으로 집중 육성","Fri, 17 May 2024 10:36:00 +0900",http://www.m-i.kr/news/articleView.html?idxno=1120860,"스팟은 현대차그룹이 2020년 소프트뱅크로부터 인수한 보스턴다이내믹스에서 생산된다. 현대차그룹은 이... LG전자는 지난달부터 카카오모빌리티가 대형 오피스, 호텔, 아파트, 병원 등 다양한 건물 공간을 대상으로... "
"KB국민카드, KB Pay 신규 고객 대상 다양한 이벤트 진행","Fri, 17 May 2024 10:30:00 +0900",https://www.lcnews.co.kr/news/articleView.html?idxno=75441,"또, 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시, ▲5만P ▲5000P ▲3000P ▲2000P 랜덤 포인트리를 즉시... "
"LG생활건강, 상장 화장품사 ESG경영 관심도 1위 올라","Fri, 17 May 2024 10:26:00 +0900",https://www.cstimes.com/news/articleView.html?idxno=592743,이는 데이터앤리서치가 뉴스·커뮤니티·블로그·카페·유튜브·트위터·인스타그램·페이스북·카카오스토... LG생활건강은 한국사회복지협의회 전국푸드뱅크와 함께 소외계층 아동을 지원하기 위해 진행되는... 
"[기획] 제4인뱅 도전하는 우리은행, 속내는?","Fri, 17 May 2024 10:18:00 +0900",https://www.tleaves.co.kr/news/articleView.html?idxno=5855,그러면서 서 교수는 &quot;세 개의 인뱅(케이뱅크·카카오뱅크·토스뱅크)이 출범했을 때 편의성이나 서비스 비용이 인하되면서 (시중은행) 고객 상당수가 인뱅으로 전환이동 했었다&quot;라며 &quot;지금도 그런 위험 요인이 있다고... 
"KB국민카드, KB Pay 신규 가입 고객 대상 KB Pay 머니 제공 이벤트 진행","Fri, 17 May 2024 10:14:00 +0900",http://www.newsdream.kr/news/articleView.html?idxno=59638,또한 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시 △5만P △5천P △3천P △2천P 랜덤 포인트리를 즉시... 
"전국구 된 대구은행, 시중銀 벽 넘으려면…관건은 지주사 시너지와 디지털[7번...","Fri, 17 May 2024 10:11:00 +0900",https://n.news.naver.com/mnews/article/016/0002309862?sid=101,"전달 토스뱅크 1777만8564명, 카카오뱅크 1563만9550명, 케이뱅크 366만8368명을 기록했다. 이미 충성고객을 모두 확보해 놓은 디지털금융에서 독자 영역을 구축하는 게 숙제가 될 전망이다. 한 은행권 관계자는 “사실상... "
"KB국민카드, KB Pay 신규 고객 대상 이벤트 진행","Fri, 17 May 2024 10:08:00 +0900",http://www.choicenews.co.kr/news/articleView.html?idxno=130547,"이와 함께 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시 랜덤 포인트리를 즉시 제공한다. 한편, 행사관련... "
"최우형號 케이뱅크, IPO 청신호 켜졌다… 역대급 실적으로 스타트","Fri, 17 May 2024 10:06:00 +0900",https://n.news.naver.com/mnews/article/417/0001002926?sid=101,앞서 케이뱅크는 지난해까지만 해도 카카오뱅크·케이뱅크·토스뱅크 등 인터넷전문은행 3사 중 상대적으로 부진한 실적을 냈다. 카카오뱅크가 단독 선두로 치고 나가며 독주하면서 토스뱅크는 적자 규모를 줄이며... 
"KB국민카드, KB Pay 신규 이용 고객 이벤트 진행","Fri, 17 May 2024 09:56:00 +0900",http://www.insightkorea.co.kr/news/articleView.html?idxno=135970,또 5월 말일까지 KB Pay 신규 가입고객 대상으로 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시 ▲5만P ▲5000P ▲3000P ▲2000P 랜덤 포인트리를 즉시... 
"KB 페이(KB Pay) 앱으로 통합된 '리브메이트', 5월 17일 자 '오늘의 퀴즈' 정...","Fri, 17 May 2024 09:56:00 +0900",http://www.bizwnews.com/news/articleView.html?idxno=82613,"지난 3일 출제된 문제는 &quot;'카카오뱅크 등록만 하면 KB Pay가 총 상금 1억원 쏩니다!' 이 행사의 2등 당첨금액은?&quot;으로 정답은 '1백만P'였고, 지난 2일 출제된 문제는 &quot; 성년의 날, 로즈데이를 맞아 KB Pay에서 준비한... "
[이로운분석]상장 화장품사 ESG경영 관심도 순위…LG생활건강·아모레퍼시픽 ...,"Fri, 17 May 2024 09:50:00 +0900",https://www.eroun.net/news/articleView.html?idxno=43290,데이터앤리서치는 뉴스·커뮤니티·블로그·카페·유튜브·트위터·인스타그램·페이스북·카카오스토리... 온라인 커뮤니티 '뽐뿌' 등에 공유된 내용에 따르면 LG생활건강은 한국사회복지협의회 전국푸드뱅크와 함께... 
"전국으로 가는 대구은행, 4대 시중은행과 체급 차이는","Fri, 17 May 2024 09:49:00 +0900",https://n.news.naver.com/mnews/article/003/0012550812?sid=101,경쟁구도에 미치는 영향은 크지 않을 것으로 예상된다&quot;며 &quot;실질적으로는 카카오뱅크 등 인터넷전문은행이나 이미 모바일뱅킹에 대한 영업의존도가 큰 전북은행과의 경쟁이 심화될 전망&quot;이라고 판단했다．
"KB국민카드, 'KB Pay 이용하면 적립, 할인 다 됩니다'","Fri, 17 May 2024 09:44:00 +0900",https://www.cstimes.com/news/articleView.html?idxno=592731,5월 말일까지 KB Pay 신규 가입고객 대상으로는 행사 기간 내 이벤트 페이지에서 카카오뱅크 체크카드 또는 PAYCO 포인트카드 KB Pay 결제수단 등록 시 △5만P △5천P △3천P △2천P 랜덤 포인트리를 즉시 제공한다.... 
대구상의 &quot;대구은행 시중은행 전환 확정 환영&quot;,"Fri, 17 May 2024 09:37:00 +0900",https://n.news.naver.com/mnews/article/079/0003895911?sid=102,"또 &quot;시중은행 전환과 함께 '대구은행'에서 'iM뱅크'로 사명도 바꾸는 만큼 이제 전국구 은행으로써 지역과... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡... "
대구은행 약발 하루 끝?..DGB 장 초반 2.8% 하락,"Fri, 17 May 2024 09:36:00 +0900",https://www.smarttoday.co.kr/news/articleView.html?idxno=50465,한국기업평가는 지난 16일 보고서에서 &quot;단기적으로 수도권 경쟁구도에 미치는 영향은 크지 않을 것&quot;이라며 &quot;실질적으로는 카카오뱅크 등 인터넷 전문은행이나 이미 모바일뱅킹 영업의존도가 큰 전북은행과의 경쟁이... 
"상장 서두르는 케이뱅크, 3000억 안팎 공모 나선다","Fri, 17 May 2024 09:31:00 +0900",https://n.news.naver.com/mnews/article/015/0004985705?sid=101,비교기업인 카카오뱅크가 2021년 기업가치 19조원에 상장한 뒤 42% 하락 거래되고 있는 데다 IPO를 통한 자본확충이 시급한 만큼 증시에 성공적으로 안착하는 데 주안점을 뒀다. 16일 투자은행(IB)업계에 따르면... 
토스뱅크 '비과세종합저축' 6만좌 돌파,"Fri, 17 May 2024 09:24:00 +0900",https://n.news.naver.com/mnews/article/079/0003895901?sid=101,"토스뱅크는 지난해 2월 인터넷전문은행 최초로 도입한 '100% 자동화 비과세종합저축' 계좌 수가 6만좌를... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트... "
케이뱅크 'AWS 서밋 서울' 발표…인뱅 최초,"Fri, 17 May 2024 09:18:00 +0900",https://n.news.naver.com/mnews/article/079/0003895896?sid=101,"뱅크로서 IT업계를 선도하는 기술 역량을 선보이겠다&quot;고 밝혔다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡... "
"LG생활건강, 상장 화장품사 ESG경영 관심도 톱...아모레퍼시픽 2위","Fri, 17 May 2024 09:10:00 +0900",http://www.issuenbiz.com/news/articleView.html?idxno=43622,17일 데이터앤리서치는 뉴스·커뮤니티·블로그·카페·유튜브·트위터·인스타그램·페이스북·카카오스토... 온라인 커뮤니티 '뽐뿌' 등에 공유된 내용에 따르면 LG생활건강은 한국사회복지협의회 전국푸드뱅크와... 
32년 만에 새 시중은행 탄생...태풍일까 미풍일까?,"Fri, 17 May 2024 09:02:00 +0900",https://www.digitaltoday.co.kr/news/articleView.html?idxno=517816,"대구은행이 온라인 플랫폼으로 전국 영업에 나선다고 해도 케이뱅크, 카카오뱅크, 토스뱅크 등 인터넷전문은행이 있는 상황에서 영향이 크지 않은 것이라는 지적도 있다. 금융권은 오히려 대구은행의 시중은행 전환이... "
&quot;대구은행 경쟁자는 4대銀 아닌 카뱅·전북銀&quot;,"Fri, 17 May 2024 09:00:00 +0900",https://www.smarttoday.co.kr/news/articleView.html?idxno=50452,한국기업평가는 대구은행의 시중은행 전환이 4대 시중은행보다 카카오뱅크·전북은행과 경쟁을 심화시킬 것으로 전망했다. 은행업권 시장 경쟁에 미치는 효과는 제한적일 것으로 내다봤다. 한국기업평가(KR)는 지난 16일... 
[Who Is ?] 이승건 비바리퍼블리카 대표이사,"Fri, 17 May 2024 08:36:00 +0900",https://www.businesspost.co.kr/BP?command=article_view&num=352466,이승건 비바리퍼블리카 대표이사(왼쪽)가 2016년 9월22일 정부서울청사에서 열린 핀테크 육성협의회 1차 회의에 참석해 윤호영 카카오뱅크 공동대표이사와 대화를 나누고 있다. &lt;연합뉴스&gt; 이승건은 국내 핀테크산업을... 
"LG생활건강, 상장 화장품사 ESG경영 관심도 1위…아모레 뒤이어","Fri, 17 May 2024 08:18:00 +0900",https://www.ebn.co.kr/news/view/1623098/?sc=Naver,17일 데이터앤리서치는 뉴스·커뮤니티·블로그·카페·유튜브·트위터·인스타그램·페이스북·카카오스토... 온라인 커뮤니티 ‘뽐뿌’ 등에 공유된 내용에 따르면 LG생활건강은 한국사회복지협의회 전국푸드뱅크와... 
"LG생활건강, 상장 화장품사 ESG경영 관심도 1위…아모레퍼시픽 뒤이어","Fri, 17 May 2024 07:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=20240516161603209396085a06ef_23,17일 데이터앤리서치는 뉴스·커뮤니티·블로그·카페·유튜브·트위터·인스타그램·페이스북·카카오스토... 온라인 커뮤니티 '뽐뿌' 등에 공유된 내용에 따르면 LG생활건강은 한국사회복지협의회 전국푸드뱅크와... 
"일본만이 아니다…네이버·카카오, 글로벌 사업 '삐걱'","Fri, 17 May 2024 06:56:00 +0900",https://www.newsway.co.kr/news/view?ud=2024051616512298212,"글로벌 성공 신화로 꼽히는 네이버 '라인'은 일본 소프트뱅크로 넘어갈 위기에 처했고, 카카오픽코마는 3년 만에 유럽 법인 철수를 결정하면서 해외 사업에 '빨간불'이 켜졌다는 평가다. 16일 업계에 따르면, 네이버는... "
&quot;올 시즌 최고 피칭&quot; 삼성 뒷심 초석 깔아준 '1선발' 코너,"Fri, 17 May 2024 06:22:00 +0900",https://m.sports.naver.com/kbaseball/article/079/0003895872,"삼성은 16일 인천 SSG랜더스필드에서 열린 '2024 신한 SOL뱅크 KBO 리그' SSG 원정 경기에서 12 대 4로 승리했다.... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡... "
"네이버, 정부 지원 등에 업고 '日 라인' 협상 장기전 태세 돌입","Fri, 17 May 2024 06:20:00 +0900",https://n.news.naver.com/mnews/article/003/0012550513?sid=105,"월간 이용자수가 9600만명에 달해 한국의 '카카오톡'과 같은 국민 메신저로 통한다. 메신저 뿐만 아니라 검색, 쇼핑, 페이 등 서비스 연계와 행정 서비스에 활용되고 있는 생활 플랫폼이다. 네이버와 소프트뱅크는 2021년... "
'제4인뱅' 설립 놓고 신한 vs. 우리 격돌…자존심 싸움 승자는?,"Fri, 17 May 2024 06:02:00 +0900",https://it.chosun.com/news/articleView.html?idxno=2023092115799,"앞서 인터넷전문은행 3사(카카오뱅크·케이뱅크·토스뱅크)가 설립될 때도 대형 시중은행이 지분을 투자하거나 직원을 파견하는 등 적극 지원에 나섰다. 우리은행은 케이뱅크, 국민은행은 카카오뱅크 설립에 각각... "
인뱅 '효자상품' 떠오른 모임통장…소비자도 은행도 '윈윈',"Fri, 17 May 2024 06:01:00 +0900",https://n.news.naver.com/mnews/article/119/0002830608?sid=101,17일 금융권에 따르면 카카오뱅크의 올해 1분기 요구불예금 잔액은 30조1000억원으로 전분기 말보다 4조원 가량 늘었다. 이는 분기 기준 역대 가장 큰 폭의 증가세다. 전년 동기 대비로는 7조2000억원 증가했다. 요구불예금은... 
[대구은행 전환] 시중은행 영업 드라이브… 아쉬운 주가 '1만원' 올라설까,"Fri, 17 May 2024 05:25:00 +0900",https://n.news.naver.com/mnews/article/417/0001002854?sid=101,이어 ▲신한지주 24조5273억원(코스피 15위) ▲하나금융지주 18조5939억원(코스피 20위) ▲카카오뱅크 11조3507억원(코스피 35위) 순이다. 올해 DGB금융의 주가 그래프를 보면 상승률이 지지부진한 모습이다. 전날 기준... 
[대구은행 전환] &quot;시중은행 아이가&quot; 카뱅과 비슷한 체급… 건전성 과제,"Fri, 17 May 2024 05:15:00 +0900",https://n.news.naver.com/mnews/article/417/0001002850?sid=101,"카카오뱅크는 올 1분기에만 70만명 이상의 신규 고객을 끌어모으며 고객 수가 2300만명을 넘어섰다. 1분기 영업이익은 전년 대비 8.8% 늘어난 1484억원을 기록, 1530억원의 영업이익을 낸 대구은행을 바짝 뒤쫓았다.... "
‘굴종 외교’ 비판까지 나온 라인야후 사태…네이버 ‘경영권 유지’ 가닥,"Fri, 17 May 2024 05:01:00 +0900",https://n.news.naver.com/mnews/article/243/0000059651?sid=101,메신저’ 카카오톡을 합친 수준이다. 실제로 라인야후는 일본 내 최대 정보기술(IT) 기업으로 통한다. 이 회사의 최대 주주는 지분 64.4%를 보유한 A홀딩스다. A홀딩스의 지분은 네이버와 소프트뱅크가 50%씩 보유하고 있다.... 
[사설] 32년 만에 새 시중은행… '메기' 역할 기대와 거리 멀어,"Fri, 17 May 2024 04:31:00 +0900",https://n.news.naver.com/mnews/article/469/0000801768?sid=110,카카오뱅크는 올 1월 시작된 주담대 대환 대출과 전월세보증금 대출을 통해 빠르게 시장을 확대하고 있다. 그 결과 올 1분기 사상 최대 실적을 거두며 대구은행의 턱밑까지 따라왔다. 전국 영업망 확대를 위해 온라인... 
“창업 생태계 활성화 나서야…스타트업 혁신 교육 필요성”,"Fri, 17 May 2024 03:02:00 +0900",https://n.news.naver.com/mnews/article/658/0000073798?sid=102,"우선 카카오뱅크는 금융서비스의 장벽을 없애고 고객에 집중한 생활 속 금융에 집중한 점을 우수하게 평가했다. 이어 부산지역에서 시작한 ㈜센트비, ㈜스위치원 등의 우수 사례도 설명했다. 센트비는 은행보다 저렴한... "
강원 향토은행 빈자리 대구은행 진출 허용,"Fri, 17 May 2024 00:07:00 +0900",https://n.news.naver.com/mnews/article/654/0000074918?sid=101,춘천 더존비즈온이 '카카오뱅크'와 같은 인터넷전문은행에 도전하기로 했지만 중소기업·소상공인 특화 은행으로 추진돼 향토은행으로서의 역할과는 거리감이 있다. 대구은행은 이날 시중은행으로 전환하면서 수도권 및... 
8·9회에만 10점 몰아친 삼성…김광현 앞세운 SSG에 역전승,"Thu, 16 May 2024 22:15:00 +0900",https://m.sports.naver.com/kbaseball/article/079/0003895846,"삼성은 16일 인천 SSG랜더스필드에서 열린 '2024 신한 SOL뱅크 KBO 리그' SSG 원정 경기에서 12 대 4로 승리했다.... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡... "
"'시중은행 전환' 대구은행, 전국구 인지도 높이기 주력","Thu, 16 May 2024 19:04:00 +0900",https://www.yeongnam.com/web/view.php?key=20240513010001846,"카카오뱅크 경우, 저금리를 무기로 빠른 성장세를 보였다. 올 1분기 순이익이 1천112억원으로 대구은행(1천195억원)을 턱밑까지 추격하고 있다. 핀테크(금융기술)기업과의 협업을 토대로 지역별 특성을 반영한 맞춤형 금융... "
울진군 '공무원 혁신 아이디어 뱅크' 발대식 개최,"Thu, 16 May 2024 18:44:00 +0900",https://n.news.naver.com/mnews/article/079/0003895820?sid=102,"경북 울진군은 지난 14일 군청 대회의실에서 혁신 아이디어 뱅크 발대식을 개최했다. 혁신 아이디어 뱅크는... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡... "
[일본의 라인 강탈 속셈②] 네이버 라인 팔면 4억 시장 잃는다,"Thu, 16 May 2024 18:32:00 +0900",http://www.insightkorea.co.kr/news/articleView.html?idxno=135944,"라인과 라인뱅크가 모여 있는 일본 외 최대 규모의 대만 사무실.&lt;라인플러스 홈페이지 화면 캡처&gt; 일본... 국내에서 카카오가 메신저를 통해 금융, 모빌리티 등으로 확장한 형태와 유사하다. 특히 라인이 진출한... "
"32년만에 시중은행 탄생…대구은행, 전국단위 새출발","Thu, 16 May 2024 18:18:00 +0900",https://www.asiatoday.co.kr/view.php?key=20240516010008086,하지만 금융권에선 인터넷전문은행 카카오뱅크의 등장과 같은 영향은 없을 것이라는 시각도 나온다. 은행산업은 내수중심 시장인데다 이미 5대 은행의 과점구도가 돼 있기 때문이다.금융권 관계자는 &quot;시중은행으로... 
"대구은행, 시중은행 전환 성공…남은 숙제 &quot;고객 유도책&quot;","Thu, 16 May 2024 18:08:00 +0900",http://www.newsprime.co.kr/news/article.html?no=639881,"이어 &quot;디지털 채널은 카카오뱅크나 토스뱅크보다 훨씬 획기적인 부분이 필요한데, 어느 정도 기술력이 있는지 궁금하다&quot;며 &quot;비대면 창구에 대한 개선은 기존 시중은행들이라고 해서 놀고만 있지 않다&quot;고 첨언했다."
[ICT 종합] 인텔 및 원유니버스 소식 외,"Thu, 16 May 2024 18:08:00 +0900",http://www.gamevu.co.kr/news/articleView.html?idxno=32889,"운영 카카오 T 플랫폼 연계 서비스 개발을 맡는다. -엔에이치엔 페이코(NHN PAYCO, 대표 정연훈, 이하 NHN 페이코)가 페이코 캠퍼스 누적 인증자 40만 명 달성을 기념해 케이뱅크와 함께 인당 최대 1만 3,000포인트를... "
"32년 만에 새 시중은행... 대구은행, 은행권에 '메기' 되나","Thu, 16 May 2024 18:01:00 +0900",https://n.news.naver.com/mnews/article/469/0000801718?sid=101,애플리케이션(앱) 등 모바일 편의성과 경쟁력 측면에서 카카오·토스뱅크 등 인터넷은행에 비해 떨어진다는 평가도 나온다. 기존 은행들을 긴장시킬 만큼의 획기적인 서비스를 들고 나오지 않는 한 '메기'보다는 '찻잔 속... 
"&quot;구위는 괜찮은데…&quot; 삼성 코너, 김광현에 설욕할 수 있을까","Thu, 16 May 2024 17:59:00 +0900",https://m.sports.naver.com/kbaseball/article/079/0003895786,"삼성 박진만 감독은 16일 인천 SSG랜더스필드에서 열리는 '2024 신한 SOL뱅크 KBO 리그' SSG 랜더스 원정을... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트... "
"'불법계좌 개설' DGB대구銀, 7번째 시중은행 된다","Thu, 16 May 2024 17:52:00 +0900",https://www.newswhoplus.com/news/articleView.html?idxno=10461,"대구은행의 지난해 말 요구불예금 비중은 6.4%로, 인터넷은행인 카카오뱅크(61.68%)와 10배 이상, 시중은행 평균(9.6%)보다 3.2%p 낮다. 이에 더해 지난해 말 대구은행의 순안정자금조달비율도 104.73%로 시중은행 중 가장... "
"32년만에 시중은행으로 추가된 대구은행, '뉴 하이브리드’ 전략 통할까","Thu, 16 May 2024 17:36:00 +0900",https://www.ceoscoredaily.com/page/view/2024051616042947102,"오프라인에서 시중은행들이 막강한 영향을 과시하고 있는 상황에서 온라인 뱅킹에서는 이미 카카오뱅크, K뱅크에 이어 토스뱅크가 까지 전문은행들이 시장을 ‘천하삼분’한 채 버티고 있기 때문이다. 여기에 인터넷... "
"토스, 5년치 미환급 세금 찾아준다...수수료 아끼려면?","Thu, 16 May 2024 17:36:00 +0900",https://www.greened.kr/news/articleView.html?idxno=314236,"16일 금융업계에 따르면 대표 종합금융 플랫폼 토스와 카카오뱅크는 각각 종소세 신고 서비스 등 세무 관련 서비스를 자사 애플리케이션 내에서 적극 홍보하고 있다. ◇ 후발주자 토스, '경정청구'로 차별화 토스는 이달... "
